2490.9909	57.31	-34.1
2509.0417	57.28	-31.4
2527.2232	57.27	-29
2545.5365	57.25	-26.7
2563.9825	57.22	-24.4
2582.5622	57.19	-21.9
2601.2765	57.17	-19.2
2620.1264	57.18	-16.1
2639.1129	57.25	-12.8
2658.237	57.39	-9.3
2677.4997	57.61	-5.6
2696.902	57.93	-2
2716.4449	58.32	1.7
2736.1293	58.79	5.2
2755.9565	59.31	8.5
2775.9273	59.86	11.4
2796.0428	60.41	14
2816.304	60.96	16
2836.7121	61.48	17.5
2857.2681	61.98	18.3
2877.9731	62.45	18.5
2898.8281	62.88	18.2
2919.8342	63.27	17.4
2940.9925	63.62	16.2
2962.3041	63.94	14.8
2983.7702	64.22	13.2
3005.3918	64.48	11.5
3027.1701	64.7	9.7
3049.1063	64.9	7.9
3071.2013	65.07	6.1
3093.4565	65.22	4.3
3115.873	65.35	2.5
3138.4519	65.47	0.8
3161.1944	65.58	-0.9
3184.1017	65.67	-2.5
3207.175	65.76	-4.1
3230.4156	65.85	-5.7
3253.8245	65.93	-7.3
3277.403	66.01	-8.9
3301.1524	66.08	-10.5
3325.074	66.15	-12.2
3349.1688	66.22	-13.8
3373.4383	66.28	-15.5
3397.8836	66.34	-17.2
3422.5061	66.4	-19.1
3447.3069	66.45	-20.9
3472.2876	66.5	-22.9
3497.4492	66.54	-24.9
3522.7931	66.57	-27
3548.3208	66.59	-29.2
3574.0333	66.6	-31.4
3599.9323	66.59	-33.7
3626.0189	66.58	-36.1
3652.2945	66.55	-38.6
3678.7605	66.51	-41.1
3705.4183	66.45	-43.6
3732.2693	66.37	-46.3
3759.3149	66.28	-49
3786.5564	66.17	-51.7
3813.9954	66.05	-54.5
3841.6332	65.9	-57.3
3869.4712	65.73	-60.2
3897.511	65.54	-63.2
3925.754	65.33	-66.1
3954.2016	65.1	-69.2
3982.8554	64.85	-72.3
4011.7168	64.58	-75.5
4040.7873	64.29	-78.7
4070.0686	63.98	-82.1
4099.5619	63.65	-85.6
4129.2691	63.3	-89.1
4159.1915	62.93	-92.8
4189.3307	62.55	-96.7
4219.6883	62.15	-100.7
4250.2659	61.74	-104.9
4281.0651	61.32	-109.3
4312.0874	60.9	-113.9
4343.3346	60.47	-118.7
4374.8082	60.05	-123.8
4406.5098	59.63	-129.1
4438.4412	59.23	-134.6
4470.604	58.86	-140.4
4502.9998	58.52	-146.4
4535.6304	58.22	-152.6
4568.4975	57.98	-158.9
4601.6027	57.81	-165.5
4634.9478	57.7	-172.1
4668.5346	57.67	-178.8
4702.3647	57.7	174.5
4736.44	57.81	167.8
4770.7622	57.96	161.2
4805.3331	58.17	154.6
4840.1545	58.4	148.2
4875.2282	58.67	142
4910.5562	58.95	136.1
4946.1401	59.24	130.3
4981.9818	59.54	124.9
5018.0833	59.83	119.8
5054.4464	60.12	115
5091.073	60.4	110.5
5127.965	60.68	106.4
5165.1244	60.95	102.6
5202.553	61.22	99.1
5240.2529	61.49	96
5278.2259	61.76	93.2
5316.4741	62.03	90.6
