683.438    	11.270    	11.211    
703.464    	11.328    	11.395    
724.077    	11.384    	11.533    
745.294    	11.432    	11.658    
767.133    	11.475    	11.804    
789.612    	11.517    	11.969    
812.749    	11.556    	12.138    
836.565    	11.595    	12.329    
861.078    	11.638    	12.553    
886.309    	11.687    	12.789    
912.280    	11.741    	13.014    
939.012    	11.796    	13.217    
966.527    	11.853    	13.409    
994.849    	11.910    	13.601    
1024.000    	11.969    	13.787    
1054.005    	12.031    	13.975    
1084.890    	12.092    	14.146    
1116.680    	12.154    	14.294    
1149.401    	12.215    	14.424    
1183.081    	12.272    	14.554    
1217.748    	12.328    	14.680    
1253.431    	12.381    	14.808    
1290.159    	12.434    	14.943    
1327.964    	12.488    	15.082    
1366.876    	12.543    	15.204    
1406.929    	12.595    	15.308    
1448.155    	12.638    	15.407    
1490.589    	12.674    	15.523    
1534.266    	12.709    	15.664    
1579.224    	12.745    	15.835    
1625.499    	12.781    	16.020    
1673.129    	12.817    	16.210    
1722.156    	12.851    	16.406    
1772.619    	12.885    	16.612    
1824.561    	12.919    	16.837    
1878.024    	12.952    	17.083    
1933.055    	12.987    	17.343    
1989.697    	13.021    	17.612    
2048.000    	13.056    	17.903    
2108.011    	13.092    	18.215    
2169.780    	13.132    	18.544    
2233.360    	13.174    	18.868    
2298.802    	13.216    	19.198    
2366.162    	13.258    	19.547    
2435.496    	13.303    	19.915    
2506.862    	13.350    	20.297    
2580.318    	13.399    	20.696    
2655.927    	13.450    	21.102    
2733.752    	13.505    	21.514    
2813.857    	13.563    	21.934    
2896.309    	13.622    	22.358    
2981.178    	13.683    	22.798    
3068.533    	13.746    	23.260    
3158.448    	13.813    	23.731    
3250.997    	13.882    	24.212    
3346.259    	13.955    	24.706    
3444.312    	14.032    	25.206    
3545.238    	14.110    	25.705    
3649.121    	14.191    	26.222    
3756.049    	14.275    	26.761    
3866.109    	14.366    	27.310    
3979.395    	14.461    	27.867    
4096.000    	14.562    	28.434    
4216.022    	14.667    	29.010    
4339.561    	14.777    	29.589    
4466.720    	14.892    	30.173    
4597.605    	15.011    	30.765    
4732.325    	15.135    	31.365    
4870.992    	15.265    	31.976    
5013.723    	15.401    	32.593    
5160.637    	15.542    	33.219    
5311.855    	15.689    	33.843    
5467.504    	15.845    	34.474    
5627.714    	16.006    	35.107    
5792.619    	16.173    	35.750    
5962.355    	16.346    	36.398    
6137.066    	16.527    	37.045    
6316.896    	16.716    	37.691    
6501.995    	16.915    	38.343    
6692.518    	17.120    	38.984    
6888.623    	17.328    	39.625    
7090.476    	17.544    	40.278    
7298.242    	17.766    	40.941    
7512.097    	17.995    	41.616    
7732.218    	18.238    	42.308    
7958.790    	18.497    	42.994    
8192.000    	18.768    	43.677    
8432.044    	19.052    	44.345    
